timestamp	month	day_type	value_kWh																																	
2000-02-01 19:45:00	2	WT	41,109																																	
2000-02-01 20:00:00	2	WT	40,168																																	
2000-02-01 20:15:00	2	WT	38,885																																	
2000-02-01 20:30:00	2	WT	37,418																																	
2000-02-01 20:45:00	2	WT	36,209																																	
2000-02-01 21:00:00	2	WT	35,244																																	
2000-02-01 21:15:00	2	WT	34,247																																	
2000-02-01 21:30:00	2	WT	33,175																																	
2000-02-01 21:45:00	2	WT	32,739																																	
2000-02-01 22:00:00	2	WT	32,112																																	
2000-02-01 22:15:00	2	WT	30,464																																	
2000-02-01 22:30:00	2	WT	28,938																																	
2000-02-01 22:45:00	2	WT	27,413																																	
2000-02-01 23:00:00	2	WT	26,162																																	
2000-02-01 23:15:00	2	WT	24,601																																	
2000-02-01 23:30:00	2	WT	23,238																																	
2000-02-01 23:45:00	2	WT	21,929																																	
2000-03-01 00:00:00	3	SA	21,857																																	
2000-03-01 00:15:00	3	SA	20,478																																	
2000-03-01 00:30:00	3	SA	19,823																																	
2000-03-01 00:45:00	3	SA	19,045																																	
2000-03-01 01:00:00	3	SA	18,327																																	
2000-03-01 01:15:00	3	SA	17,756																																	
2000-03-01 01:30:00	3	SA	17,345																																	
2000-03-01 01:45:00	3	SA	16,779																																	
2000-03-01 02:00:00	3	SA	16,666																																	
2000-03-01 02:15:00	3	SA	16,478																																	
2000-03-01 02:30:00	3	SA	16,298																																	
2000-03-01 02:45:00	3	SA	16,168																																	
2000-03-01 03:00:00	3	SA	16,091																																	
2000-03-01 03:15:00	3	SA	15,982																																	
2000-03-01 03:30:00	3	SA	15,955																																	
2000-03-01 03:45:00	3	SA	15,956																																	
2000-03-01 04:00:00	3	SA	16,19																																	
2000-03-01 04:15:00	3	SA	16,138																																	
2000-03-01 04:30:00	3	SA	16,197																																	
2000-03-01 04:45:00	3	SA	16,568																																	
2000-03-01 05:00:00	3	SA	16,721																																	
2000-03-01 05:15:00	3	SA	16,622																																	
2000-03-01 05:30:00	3	SA	16,762																																	
2000-03-01 05:45:00	3	SA	17,166																																	
2000-03-01 06:00:00	3	SA	17,95																																	
2000-03-01 06:15:00	3	SA	18,81																																	
2000-03-01 06:30:00	3	SA	19,834																																	
2000-03-01 06:45:00	3	SA	20,989																																	
2000-03-01 07:00:00	3	SA	22,627																																	
2000-03-01 07:15:00	3	SA	24,247																																	
2000-03-01 07:30:00	3	SA	26,004																																	
2000-03-01 07:45:00	3	SA	27,54																																	
2000-03-01 08:00:00	3	SA	28,823																																	
2000-03-01 08:15:00	3	SA	30,124																																	
2000-03-01 08:30:00	3	SA	30,695																																	
2000-03-01 08:45:00	3	SA	31,286																																	
2000-03-01 09:00:00	3	SA	31,79																																	
2000-03-01 09:15:00	3	SA	32,64																																	
2000-03-01 09:30:00	3	SA	33,089																																	
2000-03-01 09:45:00	3	SA	33,288																																	
2000-03-01 10:00:00	3	SA	33,705																																	
2000-03-01 10:15:00	3	SA	34,057																																	
2000-03-01 10:30:00	3	SA	34,442																																	
2000-03-01 10:45:00	3	SA	34,851																																	
2000-03-01 11:00:00	3	SA	35,729																																	
2000-03-01 11:15:00	3	SA	36,587																																	
2000-03-01 11:30:00	3	SA	37,214																																	
2000-03-01 11:45:00	3	SA	37,335																																	
2000-03-01 12:00:00	3	SA	36,653																																	
2000-03-01 12:15:00	3	SA	36,222																																	
2000-03-01 12:30:00	3	SA	35,667																																	
2000-03-01 12:45:00	3	SA	35,196																																	
2000-03-01 13:00:00	3	SA	34,617																																	
2000-03-01 13:15:00	3	SA	34,244																																	
2000-03-01 13:30:00	3	SA	33,954																																	
2000-03-01 13:45:00	3	SA	33,574																																	
2000-03-01 14:00:00	3	SA	33,224																																	
2000-03-01 14:15:00	3	SA	33,13																																	
2000-03-01 14:30:00	3	SA	32,966																																	
2000-03-01 14:45:00	3	SA	32,857																																	
2000-03-01 15:00:00	3	SA	32,689																																	
2000-03-01 15:15:00	3	SA	32,742																																	
2000-03-01 15:30:00	3	SA	32,581																																	
2000-03-01 15:45:00	3	SA	32,454																																	
2000-03-01 16:00:00	3	SA	32,693																																	
2000-03-01 16:15:00	3	SA	32,979																																	
2000-03-01 16:30:00	3	SA	33,301																																	
2000-03-01 16:45:00	3	SA	33,648																																	
2000-03-01 17:00:00	3	SA	34,49																																	
2000-03-01 17:15:00	3	SA	35,337																																	
2000-03-01 17:30:00	3	SA	36,436																																	
2000-03-01 17:45:00	3	SA	37,736																																	
2000-03-01 18:00:00	3	SA	38,934																																	
2000-03-01 18:15:00	3	SA	40,254																																	
2000-03-01 18:30:00	3	SA	41,204																																	
2000-03-01 18:45:00	3	SA	41,89																																	
2000-03-01 19:00:00	3	SA	42,239																																	
2000-03-01 19:15:00	3	SA	42,028																																	
2000-03-01 19:30:00	3	SA	41,44																																	
2000-03-01 19:45:00	3	SA	40,437																																	
2000-03-01 20:00:00	3	SA	39,563																																	
2000-03-01 20:15:00	3	SA	38,353																																	
2000-03-01 20:30:00	3	SA	36,905																																	
2000-03-01 20:45:00	3	SA	35,629																																	
2000-03-01 21:00:00	3	SA	34,92																																	
2000-03-01 21:15:00	3	SA	33,978																																	
2000-03-01 21:30:00	3	SA	33,028																																	
2000-03-01 21:45:00	3	SA	32,742																																	
2000-03-01 22:00:00	3	SA	32,676																																	
2000-03-01 22:15:00	3	SA	31,351																																	
2000-03-01 22:30:00	3	SA	30,102																																	
2000-03-01 22:45:00	3	SA	28,66																																	
2000-03-01 23:00:00	3	SA	27,359																																	
2000-03-01 23:15:00	3	SA	26,105																																	
2000-03-01 23:30:00	3	SA	24,968																																	
2000-03-01 23:45:00	3	SA	23,698																																	
2000-03-01 00:00:00	3	FT	22,709																																	
2000-03-01 00:15:00	3	FT	21,426																																	
2000-03-01 00:30:00	3	FT	20,51																																	
2000-03-01 00:45:00	3	FT	19,732																																	
2000-03-01 01:00:00	3	FT	19,004																																	
2000-03-01 01:15:00	3	FT	18,37																																	
2000-03-01 01:30:00	3	FT	18,181																																	
2000-03-01 01:45:00	3	FT	17,623																																	
2000-03-01 02:00:00	3	FT	17,53																																	
2000-03-01 02:15:00	3	FT	17,198																																	
2000-03-01 02:30:00	3	FT	16,965																																	
2000-03-01 02:45:00	3	FT	16,669																																	
2000-03-01 03:00:00	3	FT	16,773																																	
2000-03-01 03:15:00	3	FT	16,595																																	
2000-03-01 03:30:00	3	FT	16,426																																	
2000-03-01 03:45:00	3	FT	16,307																																	
2000-03-01 04:00:00	3	FT	16,307																																	
2000-03-01 04:15:00	3	FT	16,241																																	
2000-03-01 04:30:00	3	FT	16,349																																	
2000-03-01 04:45:00	3	FT	16,721																																	
2000-03-01 05:00:00	3	FT	16,902																																	
